,taxon_name_w_authors,v10_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
150454,Phalaris rotgesii (Husn.) Litard.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii,Phalaris,Phalaris
150462,Phalaris arundinacea var. rotgesii (Husn.) Litard.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii,Phalaris,Phalaris
150476,Phalaris arundinacea subsp. rotgesii (Husn.) Kerguélen,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii,Phalaris,Phalaris
150603,Phleum alpinum var. ambiguum Beck,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum,Phleum rhaeticum (Humphries) Rauschert,Phleum rhaeticum,Phleum,Phleum
150611,Phleum alpinum subsp. rhaeticum Humphries,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum,Phleum rhaeticum (Humphries) Rauschert,Phleum rhaeticum,Phleum,Phleum
151568,Poa hachadoensis var. pilosa Nicora,Poa hachadoensis Nicora,Poa hachadoensis Nicora,Poa hachadoensis Nicora,Poa hachadoensis,"Poa marticorenae Soreng, Giussani & Finot",Poa marticorenae,Poa,Poa
151594,Poa athroostachya Oett.,Poa humilis Ehrh. ex Hoffm.,Poa humilis Ehrh. ex Hoffm.,Poa humilis Ehrh. ex Hoffm.,Poa humilis,Poa pratensis subsp. pratensis,Poa pratensis,Poa,Poa
151602,Poa pratensis var. minor Wahlenb.,Poa humilis Ehrh. ex Hoffm.,Poa humilis Ehrh. ex Hoffm.,Poa humilis Ehrh. ex Hoffm.,Poa humilis,Poa pratensis subsp. pratensis,Poa pratensis,Poa,Poa
152560,Stipa tibetica Mez,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica,Ptilagrostis tibetica (Mez) Tzvelev,Ptilagrostis tibetica,Ptilagrostis,Ptilagrostis
152565,Ptilagrostis tibetica (Mez) Tzvelev,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica,Ptilagrostis tibetica (Mez) Tzvelev,Ptilagrostis tibetica,Ptilagrostis,Ptilagrostis
152889,Trisetum balearicum Gand.,Rostraria pumila (Lam.) Tzvelev,Rostraria pumila (Lam.) Tzvelev,Aegialina pumila (Lam.) Quintanar & Barberá,Aegialina pumila,Avellinia festucoides (Link) Valdés & H.Scholz,Avellinia festucoides,Aegialina,Avellinia
153698,Andropogon scoparius var. divergens Hack.,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium divergens (Hack.) Wipff,Schizachyrium divergens,Schizachyrium,Schizachyrium
153699,Andropogon scoparius var. ducis Fernald & Griscom,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium littorale,Schizachyrium,Schizachyrium
153702,Andropogon scoparius var. littoralis (Nash) Hitchc.,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium littorale,Schizachyrium,Schizachyrium
153708,Andropogon scoparius var. virilis Shinners,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium divergens (Hack.) Wipff,Schizachyrium divergens,Schizachyrium,Schizachyrium
153714,Andropogon littoralis Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium littorale,Schizachyrium,Schizachyrium
153719,Schizachyrium scoparium subsp. littorale (Nash) Gandhi & Smeins,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium littorale,Schizachyrium,Schizachyrium
153721,Schizachyrium scoparium var. littorale (Nash) Gould,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium littorale,Schizachyrium,Schizachyrium
153722,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium littorale (Nash) E.P.Bicknell,Schizachyrium littorale,Schizachyrium,Schizachyrium
155132,Lasiagrostis tremula Rupr.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea,Stipa tremula (Rupr.) M.Nobis,Stipa tremula,Stipa,Stipa
155134,Stipa purpurea var. arenosa Tzvelev,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea,"Stipa arenosa (Tzvelev) M.Nobis, P.D.Gudkova, Krzempek & Klichowska",Stipa arenosa,Stipa,Stipa
155135,Stipa semenowii (Krasn.) Krasn.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea,Stipa tremula (Rupr.) M.Nobis,Stipa tremula,Stipa,Stipa
155136,Stipa pilgeriana K.S.Hao,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea,Stipa tremula (Rupr.) M.Nobis,Stipa tremula,Stipa,Stipa
155138,Ptilagrostis semenowii Krasn.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea Griseb.,Stipa purpurea,Stipa tremula (Rupr.) M.Nobis,Stipa tremula,Stipa,Stipa
155779,Trisetaria lapalmae H.Scholz,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana,Aegialina lapalmae (H.Scholz) Quintanar & Barberá,Aegialina lapalmae,Trisetaria,Aegialina
156882,Falona Adans.,Cynosurus L.,Cynosurus L.,Cynosurus L.,,Falona Adans.,,Cynosurus,Falona
158468,Eria merrillii Ames,Pinalia ovata (Lindl.) W.Suarez & Cootes,Pinalia ovata (Lindl.) W.Suarez & Cootes,Pinalia ovata (Lindl.) W.Suarez & Cootes,Pinalia ovata,Eria cochleata Lindl.,Eria cochleata,Pinalia,Eria
159330,Burmannia densiflora Schltr.,Campylosiphon congestus (C.H.Wright) Maas,Campylosiphon congestus (C.H.Wright) Maas,Campylosiphon congestus (C.H.Wright) Maas,Campylosiphon congestus,Campylosiphon densiflorus (Schltr.) Xiao J.Li & D.X.Zhang,Campylosiphon densiflorus,Campylosiphon,Campylosiphon
160050,Cyperus umbellatus Roxb.,Cyperus exaltatus var. exaltatus,Cyperus exaltatus var. exaltatus,Cyperus exaltatus var. exaltatus,Cyperus exaltatus,Cyperus cyperoides (L.) Kuntze,Cyperus cyperoides,Cyperus,Cyperus
163586,Panicum granuliferum var. longifolium Kuntze,Trichanthecium granuliferum (Kunth) Zuloaga & Morrone,Trichanthecium granuliferum (Kunth) Zuloaga & Morrone,Trichanthecium granuliferum (Kunth) Zuloaga & Morrone,Trichanthecium granuliferum,Panicum trichanthum Nees,Panicum trichanthum,Trichanthecium,Panicum
163874,Musa nepalensis Wall.,Ensete glaucum var. glaucum,Ensete glaucum var. glaucum,Ensete glaucum var. glaucum,Ensete glaucum,Ensete nepalense (Wall.) G.Parmar & Trias-Blasi,Ensete nepalense,Ensete,Ensete
164730,Avena panormitana Lojac.,Helictochloa bromoides subsp. bromoides,Helictochloa bromoides subsp. bromoides,Helictochloa bromoides subsp. bromoides,Helictochloa bromoides,Helictochloa cincinnata (Ten.) Romero Zarco,Helictochloa cincinnata,Helictochloa,Helictochloa
164742,Acalypha betuloides Klotzsch ex Baill.,Acalypha communis subsp. communis,Acalypha communis subsp. communis,Acalypha communis subsp. communis,Acalypha communis,Acalypha variabilis Klotzsch ex Baill.,Acalypha variabilis,Acalypha,Acalypha
165293,Ipomoea batatas var. apiculata (M.Martens & Galeotti) J.A.McDonald & D.F.Austin,Ipomoea batatas (L.) Lam.,Ipomoea batatas (L.) Lam.,Ipomoea batatas (L.) Lam.,Ipomoea batatas,Ipomoea × apiculata M.Martens & Galeotti,Ipomoea × apiculata,Ipomoea,Ipomoea
166091,Ipomoea villosa Ruiz & Pav.,Ipomoea purpurea (L.) Roth,Ipomoea purpurea (L.) Roth,Ipomoea purpurea (L.) Roth,Ipomoea purpurea,Ipomoea batatas (L.) Lam.,Ipomoea batatas,Ipomoea,Ipomoea
166288,Ipomoea ophiodes Standl. & Steyerm.,Ipomoea regnellii Meisn.,Ipomoea regnellii Meisn.,Ipomoea regnellii Meisn.,Ipomoea regnellii,Ipomoea ophiodes Standl. & Steyerm.,Ipomoea ophiodes,Ipomoea,Ipomoea
167778,Triticum glaucum Honck.,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium,Triticum turgidum subsp. polonicum (L.) Thell.,Triticum turgidum,Thinopyrum,Triticum
168730,Pandanus toinu H.St.John,Benstonea humilis (Lour.) Callm. & Buerki,Benstonea humilis (Lour.) Callm. & Buerki,Benstonea humilis (Lour.) Callm. & Buerki,Benstonea humilis,Benstonea herbacea (Martelli) Callm. & Buerki,Benstonea herbacea,Benstonea,Benstonea
168987,Musa indandamanensis L.J.Singh,"Musa sabuana K.Prasad, A.Joe, Bheem. & B.R.P.Rao","Musa sabuana K.Prasad, A.Joe, Bheem. & B.R.P.Rao",Musa balbisiana var. balbisiana,Musa balbisiana,Musa indandamanensis L.J.Singh,Musa indandamanensis,Musa,Musa
169417,Arachnis longicaulis (Schltr.) L.O.Williams,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa,Dimorphorchis longicaulis (Schltr.) Ormerod,Dimorphorchis longicaulis,Dimorphorchis,Dimorphorchis
169418,Vandopsis longicaulis Schltr.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa,Dimorphorchis longicaulis (Schltr.) Ormerod,Dimorphorchis longicaulis,Dimorphorchis,Dimorphorchis
169419,Arachnis longicaulis f. flavescens Valmayor & D.Tiu,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa,Dimorphorchis lyonii (Ames) Ormerod,Dimorphorchis lyonii,Dimorphorchis,Dimorphorchis
169421,Dimorphorchis lyonii f. flavescens (Valmayor & D.Tiu) Ormerod,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa,Dimorphorchis lyonii (Ames) Ormerod,Dimorphorchis lyonii,Dimorphorchis,Dimorphorchis
169422,Dimorphorchis longicaulis (Schltr.) Ormerod,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa,Dimorphorchis longicaulis (Schltr.) Ormerod,Dimorphorchis longicaulis,Dimorphorchis,Dimorphorchis
170759,Tridentopsis mutica var. elongata (Buckley) P.M.Peterson & Romasch.,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170760,Uralepis elongata Buckley,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170761,Triodia elongata (Buckley) Bush,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170763,Tridens muticus var. elongatus (Buckley) Shinners,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170764,Tridens elongatus (Buckley) Nash,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170766,Tricuspis elongata (Buckley) A.Heller,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170769,Sieglingia elongata (Buckley) Nash,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata,Tridentopsis,Tridentopsis
170910,Paepalanthus saxicola var. pilosus Moldenke,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola,Paepalanthus amphibius Trovó,Paepalanthus amphibius,Syngonanthus,Paepalanthus
170929,Ipheion subsessile (Beauverd) Traub,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum,Nothoscordum subsessile Beauverd,Nothoscordum subsessile,Nothoscordum,Nothoscordum
170932,Beauverdia subsessilis (Beauverd) Herter,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum,Nothoscordum subsessile Beauverd,Nothoscordum subsessile,Nothoscordum,Nothoscordum
170933,Nothoscordum subsessile Beauverd,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum subsp. hirtellum,Nothoscordum hirtellum,Nothoscordum subsessile Beauverd,Nothoscordum subsessile,Nothoscordum,Nothoscordum
171238,Festuca ovina subsp. firmula (Hack.) K.Richt.,Festuca guestfalica subsp. guestfalica,Festuca guestfalica subsp. guestfalica,Festuca guestfalica Boenn. ex Rchb.,Festuca guestfalica,Festuca ophioliticola Kerguélen,Festuca ophioliticola,Festuca,Festuca
171239,Festuca aquisgranensis Patzke & G.Br.,Festuca guestfalica subsp. guestfalica,Festuca guestfalica subsp. guestfalica,Festuca guestfalica Boenn. ex Rchb.,Festuca guestfalica,Festuca aquisgranensis Patzke & G.Br.,Festuca aquisgranensis,Festuca,Festuca
171240,Festuca ovina subvar. firmula Hack.,Festuca guestfalica subsp. guestfalica,Festuca guestfalica subsp. guestfalica,Festuca guestfalica Boenn. ex Rchb.,Festuca guestfalica,Festuca ophioliticola Kerguélen,Festuca ophioliticola,Festuca,Festuca
171241,Festuca ophioliticola subsp. calaminaria Auquier,Festuca guestfalica subsp. guestfalica,Festuca guestfalica subsp. guestfalica,Festuca guestfalica Boenn. ex Rchb.,Festuca guestfalica,Festuca aquisgranensis Patzke & G.Br.,Festuca aquisgranensis,Festuca,Festuca
171250,Carex caucasica subsp. perfusca (V.I.Krecz.) T.Koyama,Carex aterrima subsp. aterrima,Carex aterrima subsp. aterrima,Carex aterrima subsp. aterrima,Carex aterrima,Carex caucasica subsp. caucasica,Carex caucasica,Carex,Carex
171252,Carex perfusca V.I.Krecz.,Carex aterrima subsp. aterrima,Carex aterrima subsp. aterrima,Carex aterrima subsp. aterrima,Carex aterrima,Carex caucasica subsp. caucasica,Carex caucasica,Carex,Carex
171256,Carex atrata subsp. perfusca (V.I.Krecz.) T.Koyama,Carex aterrima subsp. aterrima,Carex aterrima subsp. aterrima,Carex aterrima subsp. aterrima,Carex aterrima,Carex caucasica subsp. caucasica,Carex caucasica,Carex,Carex
171262,Carex aphyllopus var. aristata Ohwi,Carex aphyllopus var. aphyllopus,Carex aphyllopus var. aphyllopus,Carex aphyllopus var. aphyllopus,Carex aphyllopus,Carex otayae Ohwi,Carex otayae,Carex,Carex
172584,Hordeum sieberianum Besser,Triticum aestivum subsp. compactum (Host) H.Messik.,Triticum aestivum subsp. compactum (Host) H.Messik.,Triticum aestivum subsp. compactum (Host) H.Messik.,Triticum aestivum,Hordeum bulbosum L.,Hordeum bulbosum,Triticum,Hordeum
172735,Anacampseros baeseckei Dinter ex Poelln.,Anacampseros namaquensis H.Pearson & Stephens,Anacampseros namaquensis H.Pearson & Stephens,Anacampseros namaquensis H.Pearson & Stephens,Anacampseros namaquensis,Anacampseros baeseckei Dinter ex Poelln.,Anacampseros baeseckei,Anacampseros,Anacampseros
172943,Asclepias involucrata var. tomentosa Eastw.,Asclepias involucrata Engelm. ex Torr.,Asclepias involucrata Engelm. ex Torr.,Asclepias involucrata Engelm. ex Torr.,Asclepias involucrata,Asclepias macrosperma Eastw.,Asclepias macrosperma,Asclepias,Asclepias
172944,Asclepias macrosperma Eastw.,Asclepias involucrata Engelm. ex Torr.,Asclepias involucrata Engelm. ex Torr.,Asclepias involucrata Engelm. ex Torr.,Asclepias involucrata,Asclepias macrosperma Eastw.,Asclepias macrosperma,Asclepias,Asclepias
173053,Asclepias parvula (A.Gray) Vail,Asclepias perennis Walter,Asclepias perennis Walter,Asclepias perennis Walter,Asclepias perennis,Asclepias texana A.Heller,Asclepias texana,Asclepias,Asclepias
173055,Asclepias perennis var. parvula A.Gray,Asclepias perennis Walter,Asclepias perennis Walter,Asclepias perennis Walter,Asclepias perennis,Asclepias texana A.Heller,Asclepias texana,Asclepias,Asclepias
174174,Sarcostemma heterophyllum var. hirtellum A.Gray,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Funastrum heterophyllum,Funastrum hirtellum (A.Gray) Schltr.,Funastrum hirtellum,Funastrum,Funastrum
174178,Philibertia linearis var. hirtella (A.Gray) A.Gray,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Funastrum heterophyllum,Funastrum hirtellum (A.Gray) Schltr.,Funastrum hirtellum,Funastrum,Funastrum
174937,Pseudosarcolobus Costantin,Marsdenia R.Br.,Marsdenia R.Br.,Marsdenia R.Br.,,Pseudosarcolobus Costantin,,Marsdenia,Pseudosarcolobus
174993,Marsdenia cuneata L.O.Williams,Marsdenia mayana Lundell,Marsdenia mayana Lundell,Ruehssia mayana (Lundell) L.O.Alvarado,Ruehssia mayana,Ruehssia cuneata (L.O.Williams) Morillo & Mora Méndez,Ruehssia cuneata,Ruehssia,Ruehssia
175533,Cynanchum peruvianum (Schltr.) Morillo,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia,Orthosia peruviana (Schltr.) Liede & Meve,Orthosia peruviana,Orthosia,Orthosia
175534,Tassadia subulata var. florida (Vell.) Fontella & E.A.Schwarz,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia,Orthosia florida (Vell.) Liede & Meve,Orthosia florida,Orthosia,Orthosia
175543,Metastelma peruvianum Schltr.,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia,Orthosia peruviana (Schltr.) Liede & Meve,Orthosia peruviana,Orthosia,Orthosia
175544,Metastelma rariflorum Schltr.,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia (Nutt.) Liede & Meve,Orthosia scoparia,Orthosia rariflora (Schltr.) Liede & Meve,Orthosia rariflora,Orthosia,Orthosia
175556,Amphistelma leptocarpa Rusby,Orthosia selloana (E.Fourn.) Liede & Meve,Orthosia selloana (E.Fourn.) Liede & Meve,Orthosia selloana (E.Fourn.) Liede & Meve,Orthosia selloana,Orthosia leptocarpa (Rusby) Liede & Meve,Orthosia leptocarpa,Orthosia,Orthosia
175948,Amblystigma pedunculare Benth.,Philibertia gilliesii Hook. & Arn.,Philibertia gilliesii Hook. & Arn.,Philibertia gilliesii Hook. & Arn.,Philibertia gilliesii,Philibertia peduncularis (Benth.) Goyder,Philibertia peduncularis,Philibertia,Philibertia
176691,Rhodostegiella (Pobed.) C.Y.Wu & D.Z.Li,Vincetoxicum Wolf,Vincetoxicum Wolf,Vincetoxicum Wolf,,Cynanchum L.,,Vincetoxicum,Cynanchum
177139,Elatine orthosperma Düben,Elatine spathulata Gorski,Elatine spathulata Gorski,Elatine hydropiper L.,Elatine hydropiper,Elatine orthosperma Düben,Elatine orthosperma,Elatine,Elatine
177141,Elatine hydropiper subsp. orthosperma (Düben) Fr.,Elatine spathulata Gorski,Elatine spathulata Gorski,Elatine hydropiper L.,Elatine hydropiper,Elatine orthosperma Düben,Elatine orthosperma,Elatine,Elatine
177142,Elatine hydropiper var. orthosperma (Düben) Hartm.,Elatine spathulata Gorski,Elatine spathulata Gorski,Elatine hydropiper L.,Elatine hydropiper,Elatine orthosperma Düben,Elatine orthosperma,Elatine,Elatine
177143,"Elatine hydropiper f. orthosperma (Düben) Saelán, Kihlm. & Hjelt",Elatine spathulata Gorski,Elatine spathulata Gorski,Elatine hydropiper L.,Elatine hydropiper,Elatine orthosperma Düben,Elatine orthosperma,Elatine,Elatine
177144,Alsinastrum orthospermum (Düben) Rupr.,Elatine spathulata Gorski,Elatine spathulata Gorski,Elatine hydropiper L.,Elatine hydropiper,Elatine orthosperma Düben,Elatine orthosperma,Elatine,Elatine
178275,Hypericum eugeniifolium Willd. ex Spreng.,Vismia guianensis (Aubl.) Pers.,Vismia guianensis (Aubl.) Pers.,Vismia guianensis (Aubl.) Pers.,Vismia guianensis,Vismia cayennensis (Jacq.) Pers.,Vismia cayennensis,Vismia,Vismia
178481,Utricularia roraimensis N.E.Br.,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia roraimensis N.E.Br.,Utricularia roraimensis,Utricularia,Utricularia
178482,Utricularia spatulata Splitg. ex de Vriese,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia hirtella A.St.-Hil. & Girard,Utricularia hirtella,Utricularia,Utricularia
178484,Utricularia velascoensis Kuntze,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia velascoensis Kuntze,Utricularia velascoensis,Utricularia,Utricularia
178487,Utricularia tepuiana Steyerm.,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia roraimensis N.E.Br.,Utricularia roraimensis,Utricularia,Utricularia
178491,Utricularia genliseoides Benj.,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia hirtella A.St.-Hil. & Girard,Utricularia hirtella,Utricularia,Utricularia
178492,Utricularia hirtella A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia hirtella A.St.-Hil. & Girard,Utricularia hirtella,Utricularia,Utricularia
178493,Utricularia kaieteurensis Steyerm.,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia hirtella A.St.-Hil. & Girard,Utricularia hirtella,Utricularia,Utricularia
178494,Utricularia lindmanii Sylvén,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia lindmanii Sylvén,Utricularia lindmanii,Utricularia,Utricularia
178495,Utricularia damazioi Beauverd,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia damazioi Beauverd,Utricularia damazioi,Utricularia,Utricularia
178496,Utricularia dawsonii Steyerm.,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,Utricularia amethystina,Utricularia damazioi Beauverd,Utricularia damazioi,Utricularia,Utricularia
