,taxon_name_w_authors,v10_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species
216167,Sulcorebutia menesesii var. muschii (R.Vásquez) Donald,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia arenacea (Cárdenas) F.H.Brandt,Weingartia arenacea
216168,Weingartia candiae (Cárdenas) F.H.Brandt,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia candiae (Cárdenas) F.H.Brandt,Weingartia candiae
216170,Sulcorebutia krahnii Rausch,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia tiraquensis subsp. krahnii (Rausch) Gertel & J.de Vries,Weingartia tiraquensis
216171,Sulcorebutia candiae (Cárdenas) Buining & Donald,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia candiae (Cárdenas) F.H.Brandt,Weingartia candiae
216172,Sulcorebutia muschii R.Vásquez,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia arenacea (Cárdenas) F.H.Brandt,Weingartia arenacea
216173,Sulcorebutia arenacea var. menesesii (Cárdenas) Gertel & J.de Vries,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia arenacea (Cárdenas) F.H.Brandt,Weingartia arenacea
216174,Echinolobivia Y.Itô,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,
216175,Sulcorebutia arenacea var. candiae (Cárdenas) Gertel & J.de Vries,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia candiae (Cárdenas) F.H.Brandt,Weingartia candiae
216176,Weingartia arenacea var. candiae (Cárdenas) Hentzschel & K.Augustin,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia candiae (Cárdenas) F.H.Brandt,Weingartia candiae
216177,Weingartia arenacea var. menesesii (Cárdenas) Hentzschel & K.Augustin,Rebutia glomeriseta Cárdenas,Rebutia glomeriseta Cárdenas,Weingartia glomeriseta (Cárdenas) F.H.Brandt,Weingartia glomeriseta,Weingartia arenacea (Cárdenas) F.H.Brandt,Weingartia arenacea
216182,Bridgesia Backeb.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,
216184,Weingartia Werderm.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,
216185,Rebulobivia Frič,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,
216186,Scoparebutia Frič & Kreuz. ex Buining,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Lobivia Britton & Rose,
216187,Cintia Kníže & Říha,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,
216188,Echinorebutia Frič ex Kreuz.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,
216189,Spegazzinia Backeb.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,
216190,Cylindrorebutia Frič & Kreuz.,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,
216191,Setirebutia Frič,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Aylostera Speg.,
216192,Gymnantha Y.Itô,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,
216193,Gymnorebutia Doweld,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,
216194,Sulcorebutia crispata subsp. weberi Horáček,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216197,Sulcorebutia canigueralii subsp. brevispina (F.H.Brandt) Horáček,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216199,Sulcorebutia luteiflora J.de Vries,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,"Weingartia cantargalloensis (Gertel, Jucker & J.de Vries) Hentzschel & K.Augustin",Weingartia cantargalloensis
216202,Sulcorebutia verticillacantha subsp. cuprea (Rausch) Slaba,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia cuprea (Rausch) Hentzschel & K.Augustin,Weingartia cuprea
216203,Sulcorebutia frankiana var. aureispina Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana
216204,Rebutia canigueralii subsp. crispata (Rausch) Donald ex D.R.Hunt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216208,Rebutia vasqueziana (Rausch) D.R.Hunt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Weingartia vasqueziana
216210,"Sulcorebutia christiei B.Bates, Halda, Heřtus & Horáček",Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216212,"Sulcorebutia vasqueziana subsp. pedroensis B.Bates, Halda, Heřtus & Horáček",Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia alba (Rausch) F.H.Brandt,Weingartia alba
216213,Sulcorebutia crispata Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216214,Sulcorebutia verticillacantha var. losenickyana (Rausch) Oeser,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216216,Weingartia crispata (Rausch) F.H.Brandt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216217,Sulcorebutia fischeriana K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia fischeriana (K.Augustin) Hentzschel & K.Augustin,Weingartia fischeriana
216219,Sulcorebutia frankiana Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana
216223,"Sulcorebutia cantargalloensis Gertel, Jucker & J.de Vries",Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,"Weingartia cantargalloensis (Gertel, Jucker & J.de Vries) Hentzschel & K.Augustin",Weingartia cantargalloensis
216224,Weingartia losenickyana (Rausch) F.H.Brandt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216228,Sulcorebutia roberto-vasquezii Diers & Krahn,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216229,Weingartia alba (Rausch) F.H.Brandt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia alba (Rausch) F.H.Brandt,Weingartia alba
216230,Weingartia aureispina (Rausch) F.H.Brandt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana
216235,Weingartia brevispina F.H.Brandt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216240,Sulcorebutia brevispina (F.H.Brandt) Pilbeam,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216245,Sulcorebutia losenickyana Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216247,Sulcorebutia losenickyana var. vasqueziana (Rausch) K.Augustin & Gertel,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Weingartia vasqueziana
216248,Sulcorebutia alba Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia alba (Rausch) F.H.Brandt,Weingartia alba
216250,Weingartia vasqueziana subsp. losenickyana (Rausch) Lodé,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216254,Sulcorebutia arachnites Slaba & Šorma,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216257,Sulcorebutia verticillacantha f. brevispina (F.H.Brandt) Pilbeam,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216258,Sulcorebutia atrospinosa J.de Vries,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216259,Sulcorebutia verticillacantha var. chatajillensis Oeser & Brederoo,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Weingartia vasqueziana
216260,Sulcorebutia lamprochlora J.de Vries,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216261,Sulcorebutia verticillacantha var. cuprea Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia cuprea (Rausch) Hentzschel & K.Augustin,Weingartia cuprea
216266,Sulcorebutia crispata var. muelleri Gertel,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216268,Sulcorebutia vasqueziana Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Weingartia vasqueziana
216269,Sulcorebutia vasqueziana subsp. alba (Rausch) Fritz & Gertel,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia alba (Rausch) F.H.Brandt,Weingartia alba
216270,Sulcorebutia vasqueziana var. albispina Rausch,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Weingartia vasqueziana
216271,Sulcorebutia vasqueziana subsp. losenickyana (Rausch) Gertel & Šída,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216272,Sulcorebutia vasqueziana var. losenickyana (Rausch) Šída,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216274,Weingartia cuprea (Rausch) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia cuprea (Rausch) Hentzschel & K.Augustin,Weingartia cuprea
216276,Weingartia tarvitaensis (Gertel & P.Lechner) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216278,Weingartia heliosoides (P.Lechner & Draxler) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia heliosoides (P.Lechner & Draxler) Hentzschel & K.Augustin,Weingartia heliosoides
216279,Weingartia roberto-vasquezii (Diers & Krahn) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216280,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia vasqueziana (Rausch) Hentzschel & K.Augustin,Weingartia vasqueziana
216281,Weingartia vasqueziana var. losenickyana (Rausch) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
216282,Sulcorebutia tarvitaensis Gertel & P.Lechner,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216284,Sulcorebutia heliosoides P.Lechner & Draxler,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia heliosoides (P.Lechner & Draxler) Hentzschel & K.Augustin,Weingartia heliosoides
216285,Sulcorebutia frankiana var. intermedia Slaba & Šorma,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana
216286,Sulcorebutia frankiana var. rectispina Slaba & Šorma,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana
216287,Sulcorebutia frankiana var. variabilis Slaba & Šorma,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana
216291,Sulcorebutia insperata Rol.Müll.,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216292,Sulcorebutia viridis P.Lechner & Draxler,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia crispata (Rausch) F.H.Brandt,Weingartia crispata
216659,Weingartia sucrensis F.Ritter,Rebutia neocumingii subsp. pulquinensis (Cárdenas) D.R.Hunt,Rebutia neocumingii subsp. pulquinensis (Cárdenas) D.R.Hunt,Weingartia neocumingii subsp. pulquinensis (Cárdenas) Donald,Weingartia neocumingii,Weingartia hediniana Backeb.,Weingartia hediniana
216687,Weingartia tiraquensis var. australis (Rausch) Gertel & J.de Vries,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216689,Weingartia tiraquensis var. laui (Brederoo & Donald) Gertel & J.de Vries,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216690,Weingartia aglaia F.H.Brandt,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216691,Sulcorebutia huanacuniensis (Gertel) Horáček,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216693,Sulcorebutia tiraquensis var. huanacuniensis Gertel,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216694,Rebutia tiraquensis var. longiseta Cárdenas,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216695,Sulcorebutia steinbachii var. australis Rausch,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216696,Sulcorebutia steinbachii subvar. longiseta (Cárdenas) Gertel,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216697,Sulcorebutia mariana Swoboda,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216698,Sulcorebutia mariana var. laui (Brederoo & Donald) K.Augustin & Gertel,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216699,Sulcorebutia mariana var. prantneri K.Augustin & Hentzschel,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216700,Sulcorebutia tiraquensis var. aglaia (F.H.Brandt) Šída,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216702,Sulcorebutia tiraquensis var. aguilarii K.Augustin & Gertel,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216703,Sulcorebutia tiraquensis var. longiseta (Cárdenas) Donald,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216704,Sulcorebutia tiraquensis var. renatae Hentzschel & S.Beck,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216705,Sulcorebutia vizcarrae var. laui Brederoo & Donald,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216706,Weingartia mariana var. laui (Brederoo & Donald) Hentzschel & K.Augustin,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216707,Weingartia mariana var. prantneri (K.Augustin & Hentzschel) Hentzschel & K.Augustin,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216708,Weingartia tiraquensis var. aguilarii (K.Augustin & Gertel) Hentzschel & K.Augustin,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216709,Weingartia tiraquensis var. renatae (Hentzschel & S.Beck) Hentzschel & K.Augustin,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216710,Weingartia tiraquensis var. longiseta (Cárdenas) Hentzschel & K.Augustin,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216711,Sulcorebutia tiraquensis var. laui (Brederoo & Donald) Gertel & J.de Vries,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
216712,Sulcorebutia tiraquensis var. australis (Rausch) Gertel & J.de Vries,Rebutia tiraquensis Cárdenas,Rebutia tiraquensis Cárdenas,Weingartia tiraquensis (Cárdenas) F.H.Brandt,Weingartia tiraquensis,Weingartia tiraquensis subsp. tiraquensis,Weingartia tiraquensis
217159,Rhododendron intermedium Schur,Rhododendron hirsutum L.,Rhododendron hirsutum L.,Rhododendron hirsutum L.,Rhododendron hirsutum,Rhododendron kotschyi Simonk.,Rhododendron kotschyi
217485,Rungia muralis Royle ex Nees,Rungia pectinata (L.) Nees,Rungia pectinata (L.) Nees,Rungia pectinata (L.) Nees,Rungia pectinata,Rungia muralis Royle ex Nees,Rungia muralis
217517,Sulcorebutia xanthoantha Backeb.,Rebutia arenacea Cárdenas,Rebutia arenacea Cárdenas,Weingartia arenacea (Cárdenas) F.H.Brandt,Weingartia arenacea,Weingartia candiae (Cárdenas) F.H.Brandt,Weingartia candiae
217542,Ruellia muelleri var. grandiflora (Leonard) Tharp & F.A.Barkley,Ruellia muelleri Tharp & F.A.Barkley,Ruellia muelleri Tharp & F.A.Barkley,Ruellia muelleri Tharp & F.A.Barkley,Ruellia muelleri,Ruellia ciliatiflora Hook.,Ruellia ciliatiflora
217735,Phellopterus jonesii (J.M.Coult. & Rose) Rydb.,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus,Cymopterus coulteri (M.E.Jones) Mathias,Cymopterus coulteri
217738,Rhysopterus jonesii J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus,Cymopterus coulteri (M.E.Jones) Mathias,Cymopterus coulteri
217856,Sumacus montana Raf.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum,Rhus copallinum var. copallinum,Rhus copallinum
217860,Rhus obtusifolia Small,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum,Rhus copallinum var. copallinum,Rhus copallinum
217861,Rhus copallinum f. serrata Engl.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum,Rhus copallinum var. copallinum,Rhus copallinum
217862,Rhus copallinum var. salicifolia Demcker,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum,Rhus copallinum var. copallinum,Rhus copallinum
217863,Rhus copallinum var. leucantha (Jacq.) DC.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum,Rhus copallinum var. copallinum,Rhus copallinum
217864,Rhus copallinum var. obtusifolia Fernald & Griscom,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum L.,Rhus copallinum,Rhus copallinum var. copallinum,Rhus copallinum
